pin10,capture_da,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,mncplty,pltcltw,assssrn,assssrb,ff_score,in_sfha
0234200133,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_2559,NP,AE,NA,Rolling Meadows,Town of Palatine,80,204,,
0234205001,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4013,NP,AE,NA,Rolling Meadows,Town of Palatine,80,208,,
0234205003,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4390,NP,AE,NA,Rolling Meadows,Town of Palatine,80,208,,
0234205004,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_732,NP,AE,FLOODWAY,Rolling Meadows,Town of Palatine,80,208,,
0234400023,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_531,NP,AE,NA,Schaumburg,Town of Palatine,90,313,,
0235100083,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1490,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235100088,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_236,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235100090,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_236,NP,AE,NA,Unincorporated,Town of Palatine,90,241,,
0235100102,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1490,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235112011,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Rolling Meadows,Town of Palatine,90,278,,
0235112012,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Rolling Meadows,Town of Palatine,90,204,,
0235300025,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_573,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235301008,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Unincorporated,Town of Palatine,90,203,,
0235301014,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Unincorporated,Town of Palatine,90,203,,
0235301015,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Unincorporated,Town of Palatine,90,204,,
0235301016,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_2094,NP,AE,NA,Unincorporated,Town of Palatine,90,203,,
0235301026,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Unincorporated,Town of Palatine,90,203,,
0235301031,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1732,NP,AE,FLOODWAY,Unincorporated,Town of Palatine,90,204,,
0235401014,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4018,NP,AE,NA,Rolling Meadows,Town of Palatine,100,EX,,
0235403018,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_731,NP,AE,NA,Unincorporated,Town of Palatine,90,203,,
0235403019,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_731,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235403024,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1483,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235403026,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_731,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235403036,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_2548,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235403037,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_2548,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0235403038,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_2548,NP,AE,NA,Unincorporated,Town of Palatine,90,278,,
0235403054,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_731,NP,AE,NA,Unincorporated,Town of Palatine,90,204,,
0236300017,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_918,NP,AE,NA,Rolling Meadows,Town of Palatine,100,EX,,
0236300018,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_3850,NP,AE,FLOODWAY,Rolling Meadows,Town of Palatine,100,EX,,
0301300003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7753,NP,AE,FLOODWAY,Unincorporated,TOWN OF WHEELING,13,EX,,
0301300015,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,100,,
0302100021,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0302100022,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302100032,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302100050,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,663,,
0302100052,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,EX,,
0302101001,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302101003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302101004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,204,,
0302101006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302101008,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302102001,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302102002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302102003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302102004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302102005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302103001,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302103004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302103025,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302200099,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,EX,,
0302201009,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201011,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,204,,
0302201012,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,205,,
0302201013,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,204,,
0302201014,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201025,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201026,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201027,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201028,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302201036,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201037,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201038,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201039,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201040,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201041,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201042,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201043,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201044,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201045,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201046,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201047,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201048,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201049,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201050,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201051,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201052,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201053,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201054,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302201055,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,295,,
0302300009,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0302300010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302301002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302301003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302301004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0302301005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302301006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302301010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302301011,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302301012,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302302002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0302302003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,205,,
0302302004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,208,,
0302302005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0302302006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0302302008,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302302009,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302302010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302302011,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302302012,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302302014,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302303002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302303003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302303004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302303005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302303006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302303010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,211,,
0302303012,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,205,,
0302303013,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,299,,
0302303015,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,211,,
0302304006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302310004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,205,,
0302310005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,206,6,In SFHA
0302311001,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302311002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302311004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0302311005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,206,,
0302311007,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6629,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302311008,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6629,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,278,,
0302311009,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_6668,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,204,,
0302317002,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6559,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,597,,
0302323007,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6556,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0302323008,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6556,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0302323009,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6556,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0302405018,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_3896,NP,AE,NA,Wheeling,TOWN OF WHEELING,53,204,4,In SFHA
0302409002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302409003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,203,,
0302410085,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,299,,
0302410096,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,EX,,
0302410119,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,EX,,
0302410120,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,597,,
0302410143,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_2065,NP,A,NA,Wheeling,TOWN OF WHEELING,13,299,,
0303202001,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303202002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303202003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303202004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203002,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203003,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203004,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203005,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203006,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203007,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203008,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203009,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_229,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203010,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203011,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,593,,
0303203013,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,597,,
0303203014,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,597,,
0303203015,6/13/2020-7/1/2020,17031C,1.1.1.0,17031C_7692,NP,AE,NA,Wheeling,TOWN OF WHEELING,13,597,,
0303301014,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301015,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0303301016,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301017,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301018,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301019,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0303301020,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301021,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301022,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301023,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301024,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301026,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301027,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0303301028,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301029,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301032,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301034,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301035,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6536,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301036,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0303301037,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301038,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,202,,
0303301061,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301063,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301064,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301066,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301067,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0303301068,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301069,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301070,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301071,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,207,,
0303301072,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301073,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301074,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,234,,
0303301075,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6655,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303301077,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_6662,SFHA with BFE and floodway,AE,FLOODWAY,Wheeling,TOWN OF WHEELING,13,203,,
0303302003,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303302004,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303302005,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303302006,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
0303302007,6/13/2020-7/1/2020,17031C,2.6.4.0,17031C_7860,SFHA with BFE and floodway,AE,NA,Wheeling,TOWN OF WHEELING,13,203,,
