pin10,sfha2018,sfha2024,prelimsfha,lomr2018,lomr2024,EFF_DATlomr2018,EFF_DATlomr2024,n
0201308002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308016,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308017,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308018,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308019,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308020,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308021,0,0,0,1,1,2015-10-06,2015-10-06,1
0201308022,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201309014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310016,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310017,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310018,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310019,0,0,0,1,1,2015-10-06,2015-10-06,1
0201310020,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201311015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201312001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201312002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201312003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201312004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201312005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201314009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201315015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316016,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316017,0,0,0,1,1,2015-10-06,2015-10-06,1
0201316018,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317001,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317016,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317017,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317018,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317019,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317020,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317021,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317022,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317023,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317024,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317025,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317026,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317027,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317028,0,0,0,1,1,2015-10-06,2015-10-06,1
0201317029,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318002,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318003,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318004,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318005,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318006,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318007,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318008,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318009,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318010,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318011,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318012,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318013,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318015,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318016,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318017,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318018,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318019,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318020,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318021,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318022,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318023,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318024,1,1,0,1,1,2015-10-06,2015-10-06,1
0201318025,1,1,0,1,1,2015-10-06,2015-10-06,1
0201318026,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318027,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318028,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318029,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318030,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318031,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318032,0,0,0,1,1,2015-10-06,2015-10-06,1
0201318033,0,0,0,1,1,2015-10-06,2015-10-06,1
0201400014,0,0,0,1,1,2015-10-06,2015-10-06,1
0201400016,1,1,0,1,1,2015-10-06,2015-10-06,1
0201400017,1,1,0,1,1,2015-10-06,2015-10-06,1
0201400018,1,1,0,0,0,NA,NA,1
0201400023,0,0,0,1,1,2015-10-06,2015-10-06,1
0201400066,0,0,0,1,1,2015-10-06,2015-10-06,1
0201400102,0,0,0,1,1,2015-10-06,2015-10-06,1
0201401008,1,1,0,0,0,NA,NA,1
0201401013,1,1,0,0,0,NA,NA,1
0202103001,1,1,0,0,0,NA,NA,1
0202300001,1,1,0,0,0,NA,NA,1
0202301004,1,1,0,0,0,NA,NA,1
0202301007,1,1,0,0,0,NA,NA,1
0202400007,1,1,0,1,1,2015-10-06,2015-10-06,1
0202400012,1,1,0,0,0,NA,NA,1
0202400013,1,1,0,0,0,NA,NA,1
0202400014,1,1,0,0,0,NA,NA,1
0202400015,1,1,0,0,0,NA,NA,1
0202400016,1,1,0,0,0,NA,NA,1
0202400017,1,1,0,0,0,NA,NA,1
0202400018,1,1,0,0,0,NA,NA,1
0202400019,1,1,0,0,0,NA,NA,1
0202400031,1,1,0,0,0,NA,NA,1
0202400033,1,1,0,0,0,NA,NA,1
0202400070,1,1,0,0,0,NA,NA,1
0202400071,1,1,0,0,0,NA,NA,1
0202400072,1,1,0,0,0,NA,NA,1
0202400073,1,1,0,0,0,NA,NA,1
0202400075,1,1,0,0,0,NA,NA,1
0202402013,0,0,0,1,0,2015-10-06,NA,1
0202402015,0,0,0,0,1,NA,2015-10-06,1
0202402016,0,0,0,0,1,NA,2015-10-06,1
0202402017,0,0,0,0,1,NA,2015-10-06,1
0202403001,1,1,0,1,1,2015-10-06,2015-10-06,1
0202408001,1,1,0,0,0,NA,NA,1
0202408002,1,1,0,0,0,NA,NA,1
0202408003,1,1,0,0,0,NA,NA,1
0202408004,1,1,0,0,0,NA,NA,1
0202408007,1,1,0,0,0,NA,NA,1
0202408008,1,1,0,0,0,NA,NA,1
0202408009,1,1,0,0,0,NA,NA,1
0202408010,1,1,0,0,0,NA,NA,1
0202408013,1,1,0,0,0,NA,NA,1
0202408014,1,1,0,0,0,NA,NA,1
0202408015,1,1,0,0,0,NA,NA,1
0202408016,1,1,0,0,0,NA,NA,1
0202408017,1,1,0,0,0,NA,NA,1
0202408018,1,1,0,0,0,NA,NA,1
0202408019,1,1,0,0,0,NA,NA,1
0202408020,1,1,0,0,0,NA,NA,1
0202408021,1,1,0,0,0,NA,NA,1
0202408022,1,1,0,0,0,NA,NA,1
0202408023,1,1,0,0,0,NA,NA,1
0202408024,1,1,0,0,0,NA,NA,1
0202408025,1,1,0,0,0,NA,NA,1
0202408027,1,1,0,0,0,NA,NA,1
0202408028,1,1,0,0,0,NA,NA,1
0202408029,1,1,0,0,0,NA,NA,1
0202408030,1,1,0,0,0,NA,NA,1
0202408032,1,1,0,0,0,NA,NA,1
0202408033,1,1,0,0,0,NA,NA,1
0202408034,1,1,0,0,0,NA,NA,1
0202410002,1,1,0,0,0,NA,NA,1
0202410003,1,1,0,0,0,NA,NA,1
0202410024,1,1,0,0,0,NA,NA,1
0202412005,0,0,0,1,1,2015-10-06,2015-10-06,1
0203105030,1,1,0,0,0,NA,NA,1
0203105035,1,1,0,0,0,NA,NA,1
0203112004,1,1,0,0,0,NA,NA,1
0203112008,1,1,0,0,0,NA,NA,1
0203300002,1,1,0,0,0,NA,NA,1
0203401001,1,1,0,0,0,NA,NA,1
0203402001,1,1,0,0,0,NA,NA,1
0204300003,1,1,0,0,0,NA,NA,1
0205301001,1,1,0,0,0,NA,NA,1
0206104002,1,1,0,0,0,NA,NA,1
0206104003,1,1,0,0,0,NA,NA,1
0206104004,1,1,0,0,0,NA,NA,1
0206104005,1,1,0,0,0,NA,NA,1
0206104006,1,1,0,0,0,NA,NA,1
0206104007,1,1,0,0,0,NA,NA,1
0206104008,1,1,0,0,0,NA,NA,1
0206104009,1,1,0,0,0,NA,NA,1
0206104010,1,1,0,0,0,NA,NA,1
0206104011,1,1,0,0,0,NA,NA,1
0206104012,1,1,0,0,0,NA,NA,1
0206104015,1,1,0,0,0,NA,NA,1
0206104017,1,1,0,0,0,NA,NA,1
0206104018,1,1,0,0,0,NA,NA,1
0206104019,1,1,0,0,0,NA,NA,1
0206104020,1,1,0,0,0,NA,NA,1
0206104021,1,1,0,0,0,NA,NA,1
0206104022,1,1,0,0,0,NA,NA,1
0206104023,1,1,0,0,0,NA,NA,1
0206104024,1,1,0,0,0,NA,NA,1
0206200029,1,1,0,0,0,NA,NA,1
0206200030,1,1,0,0,0,NA,NA,1
0206200031,1,1,0,0,0,NA,NA,1
0206200036,1,1,0,0,0,NA,NA,1
0206200039,1,1,0,0,0,NA,NA,1
0207304010,1,1,0,0,0,NA,NA,1
0207304012,1,1,0,0,0,NA,NA,1
0207304013,1,1,0,0,0,NA,NA,1
0207304015,1,1,0,0,0,NA,NA,1
0207306003,1,1,0,0,0,NA,NA,1
0207306004,1,1,0,0,0,NA,NA,1
0207306005,1,1,0,0,0,NA,NA,1
0207306006,1,1,0,0,0,NA,NA,1
0207306007,1,1,0,0,0,NA,NA,1
0207306011,1,1,0,0,0,NA,NA,1
0207306012,1,1,0,0,0,NA,NA,1
0207405001,1,1,0,0,0,NA,NA,1
0207405002,1,1,0,0,0,NA,NA,1
0207405003,1,1,0,0,0,NA,NA,1
0207405004,1,1,0,0,0,NA,NA,1
0207405008,1,1,0,0,0,NA,NA,1
0207405009,1,1,0,0,0,NA,NA,1
0207405010,1,1,0,0,0,NA,NA,1
0207405011,1,1,0,0,0,NA,NA,1
0209203027,1,1,0,0,0,NA,NA,1
0209203028,1,1,0,0,0,NA,NA,1
0209203029,1,1,0,0,0,NA,NA,1
0209203038,1,1,0,0,0,NA,NA,1
0209203039,1,1,0,0,0,NA,NA,1
0209203040,1,1,0,0,0,NA,NA,1
0209203041,1,1,0,0,0,NA,NA,1
0210100019,1,1,0,0,0,NA,NA,1
0210100045,1,1,0,0,0,NA,NA,1
0210201020,1,1,0,0,0,NA,NA,1
0210201021,1,1,0,0,0,NA,NA,1
0210201022,1,1,0,0,0,NA,NA,1
0210201023,1,1,0,0,0,NA,NA,1
0210201024,1,1,0,0,0,NA,NA,1
0210201025,1,1,0,0,0,NA,NA,1
0210201026,1,1,0,0,0,NA,NA,1
0210201027,1,1,0,0,0,NA,NA,1
0210201028,1,1,0,0,0,NA,NA,1
0210203016,1,1,0,0,0,NA,NA,1
0210203017,1,1,0,0,0,NA,NA,1
0210203018,1,1,0,0,0,NA,NA,1
0210203019,1,1,0,0,0,NA,NA,1
0210203020,1,1,0,0,0,NA,NA,1
0210203021,1,1,0,0,0,NA,NA,1
0210203022,1,1,0,0,0,NA,NA,1
0210203023,1,1,0,0,0,NA,NA,1
0210203024,1,1,0,0,0,NA,NA,1
0210203025,1,1,0,0,0,NA,NA,1
0210203026,1,1,0,0,0,NA,NA,1
0210203027,1,1,0,0,0,NA,NA,1
0210203028,1,1,0,0,0,NA,NA,1
0210203029,1,1,0,0,0,NA,NA,1
0210203030,1,1,0,0,0,NA,NA,1
0210203031,1,1,0,0,0,NA,NA,1
0210203032,1,1,0,0,0,NA,NA,1
0210203033,1,1,0,0,0,NA,NA,1
0210203034,1,1,0,0,0,NA,NA,1
0210203035,1,1,0,0,0,NA,NA,1
0210203036,1,1,0,0,0,NA,NA,1
0210203037,1,1,0,0,0,NA,NA,1
0210203038,1,1,0,0,0,NA,NA,1
0210203039,1,1,0,0,0,NA,NA,1
0210203040,1,1,0,0,0,NA,NA,1
0210203041,1,1,0,0,0,NA,NA,1
0210203042,1,1,0,0,0,NA,NA,1
0210203043,1,1,0,0,0,NA,NA,1
0210203044,1,1,0,0,0,NA,NA,1
0210203045,1,1,0,0,0,NA,NA,1
0210203046,1,1,0,0,0,NA,NA,1
0210203047,1,1,0,0,0,NA,NA,1
0210203048,1,1,0,0,0,NA,NA,1
0210203049,1,1,0,0,0,NA,NA,1
0210203050,1,1,0,0,0,NA,NA,1
0210215019,1,1,0,0,0,NA,NA,1
0210215020,1,1,0,0,0,NA,NA,1
0210215029,1,1,0,0,0,NA,NA,1
0210216004,1,1,0,0,0,NA,NA,1
0210216005,1,1,0,0,0,NA,NA,1
0210216006,1,1,0,0,0,NA,NA,1
0210217001,1,1,0,0,0,NA,NA,1
0210217002,1,1,0,0,0,NA,NA,1
0210217003,1,1,0,0,0,NA,NA,1
0210217004,1,1,0,0,0,NA,NA,1
0210217005,1,1,0,0,0,NA,NA,1
0210217006,1,1,0,0,0,NA,NA,1
0210217007,1,1,0,0,0,NA,NA,1
0210217008,1,1,0,0,0,NA,NA,1
0210217009,1,1,0,0,0,NA,NA,1
0210217010,1,1,0,0,0,NA,NA,1
0210218001,1,1,0,0,0,NA,NA,1
0210221001,1,1,0,0,0,NA,NA,1
0210221005,1,1,0,0,0,NA,NA,1
0210221006,1,1,0,0,0,NA,NA,1
0210221007,1,1,0,0,0,NA,NA,1
0210221008,1,1,0,0,0,NA,NA,1
0210221015,1,1,0,0,0,NA,NA,1
0210228079,1,1,0,0,0,NA,NA,1
0210301016,1,1,0,0,0,NA,NA,1
0210400006,1,1,0,0,0,NA,NA,1
0210405011,1,1,0,0,0,NA,NA,1
0210405022,1,1,0,0,0,NA,NA,1
0210406033,1,1,0,0,0,NA,NA,1
0211101001,1,1,0,0,0,NA,NA,1
0211101004,1,1,0,0,0,NA,NA,1
0211101007,1,1,0,0,0,NA,NA,1
0211101009,1,1,0,0,0,NA,NA,1
0211101011,1,1,0,0,0,NA,NA,1
0211101012,1,1,0,0,0,NA,NA,1
0211106013,1,1,0,0,0,NA,NA,1
0211106014,1,1,0,0,0,NA,NA,1
0211106015,1,1,0,0,0,NA,NA,1
0211106016,1,1,0,0,0,NA,NA,1
0211106017,1,1,0,0,0,NA,NA,1
0211108009,1,1,0,0,0,NA,NA,1
0211108011,1,1,0,0,0,NA,NA,1
0211108012,1,1,0,0,0,NA,NA,1
0211108013,1,1,0,0,0,NA,NA,1
0211108014,1,1,0,0,0,NA,NA,1
0211108015,1,1,0,0,0,NA,NA,1
0211108016,1,1,0,0,0,NA,NA,1
0211108019,1,1,0,0,0,NA,NA,1
0211108020,1,1,0,0,0,NA,NA,1
0211108021,1,1,0,0,0,NA,NA,1
0211108022,1,1,0,0,0,NA,NA,1
0211108023,1,1,0,0,0,NA,NA,1
0211108024,1,1,0,0,0,NA,NA,1
0211108025,1,1,0,0,0,NA,NA,1
0211108026,1,1,0,0,0,NA,NA,1
0211108027,1,1,0,0,0,NA,NA,1
0211108028,1,1,0,0,0,NA,NA,1
0211108029,1,1,0,0,0,NA,NA,1
0211108031,1,1,0,0,0,NA,NA,1
0211108032,1,1,0,0,0,NA,NA,1
0211108038,1,1,0,0,0,NA,NA,1
0211108039,1,1,0,0,0,NA,NA,1
0211301006,1,1,0,0,0,NA,NA,1
0212101009,0,0,0,1,1,2015-10-06,2015-10-06,1
0212101028,0,0,0,1,1,2015-10-06,2015-10-06,1
0212310002,1,1,0,0,0,NA,NA,1
0212310003,1,1,0,0,0,NA,NA,1
0212310004,1,1,0,0,0,NA,NA,1
0212310005,1,1,0,0,0,NA,NA,1
0212310006,1,1,0,0,0,NA,NA,1
0212310009,1,1,0,0,0,NA,NA,1
0212310010,1,1,0,0,0,NA,NA,1
0212310011,1,1,0,0,0,NA,NA,1
0212310012,1,1,0,0,0,NA,NA,1
0212310013,1,1,0,0,0,NA,NA,1
0212310014,1,1,0,0,0,NA,NA,1
0212400002,1,1,0,0,0,NA,NA,1
0212400039,1,1,0,0,0,NA,NA,1
0212403007,1,1,0,0,0,NA,NA,1
0212403008,1,1,0,0,0,NA,NA,1
0212403009,1,1,0,0,0,NA,NA,1
0212403010,1,1,0,0,0,NA,NA,1
0212403011,1,1,0,0,0,NA,NA,1
0212403012,1,1,0,0,0,NA,NA,1
0212403013,1,1,0,0,0,NA,NA,1
0212403014,1,1,0,0,0,NA,NA,1
0212403015,1,1,0,0,0,NA,NA,1
0212403016,1,1,0,0,0,NA,NA,1
0212403017,1,1,0,0,0,NA,NA,1
0212403020,1,1,0,0,0,NA,NA,1
0212403021,1,1,0,0,0,NA,NA,1
0212403022,1,1,0,0,0,NA,NA,1
0212403023,1,1,0,0,0,NA,NA,1
0212403024,1,1,0,0,0,NA,NA,1
0212403025,1,1,0,0,0,NA,NA,1
0212403026,1,1,0,0,0,NA,NA,1
0212406002,1,1,0,0,0,NA,NA,1
0212406003,1,1,0,0,0,NA,NA,1
0212406004,1,1,0,0,0,NA,NA,1
0212406005,1,1,0,0,0,NA,NA,1
0212406007,1,1,0,0,0,NA,NA,1
0212406008,1,1,0,0,0,NA,NA,1
0212406009,1,1,0,0,0,NA,NA,1
0212406010,1,1,0,0,0,NA,NA,1
0212406011,1,1,0,0,0,NA,NA,1
0212406012,1,1,0,0,0,NA,NA,1
0212406013,1,1,0,0,0,NA,NA,1
0212406016,1,1,0,0,0,NA,NA,1
0212406017,1,1,0,0,0,NA,NA,1
0212406018,1,1,0,0,0,NA,NA,1
0212406023,1,1,0,0,0,NA,NA,1
0212406026,1,1,0,0,0,NA,NA,1
0212407001,1,1,0,0,0,NA,NA,1
0212407002,1,1,0,0,0,NA,NA,1
0212407003,1,1,0,0,0,NA,NA,1
0212407004,1,1,0,0,0,NA,NA,1
0212407005,1,1,0,0,0,NA,NA,1
0212407006,1,1,0,0,0,NA,NA,1
0212407007,1,1,0,0,0,NA,NA,1
0212407008,1,1,0,0,0,NA,NA,1
0212407009,1,1,0,0,0,NA,NA,1
0212407010,1,1,0,0,0,NA,NA,1
0212407011,1,1,0,0,0,NA,NA,1
0212407012,1,1,0,0,0,NA,NA,1
0212407013,1,1,0,0,0,NA,NA,1
0212407014,1,1,0,0,0,NA,NA,1
0212410056,1,1,0,0,0,NA,NA,1
0213102007,1,1,0,0,0,NA,NA,1
0213102008,1,1,0,0,0,NA,NA,1
0213102009,1,1,0,0,0,NA,NA,1
0213102010,1,1,0,0,0,NA,NA,1
0213102011,1,1,0,0,0,NA,NA,1
0213102012,1,1,0,0,0,NA,NA,1
0213102014,1,1,0,0,0,NA,NA,1
0213102015,1,1,0,0,0,NA,NA,1
0213102016,1,1,0,0,0,NA,NA,1
0213102017,1,1,0,0,0,NA,NA,1
0213102018,1,1,0,0,0,NA,NA,1
0213203001,1,1,0,0,0,NA,NA,1
0213203002,1,1,0,0,0,NA,NA,1
0213203003,1,1,0,0,0,NA,NA,1
0213203004,1,1,0,0,0,NA,NA,1
0213203005,1,1,0,0,0,NA,NA,1
0213203006,1,1,0,0,0,NA,NA,1
0213203007,1,1,0,0,0,NA,NA,1
0213203008,1,1,0,0,0,NA,NA,1
0213203009,1,1,0,0,0,NA,NA,1
0213203010,1,1,0,0,0,NA,NA,1
0213203011,1,1,0,0,0,NA,NA,1
0213203012,1,1,0,0,0,NA,NA,1
0213203013,1,1,0,0,0,NA,NA,1
0213210001,1,1,0,0,0,NA,NA,1
0213210002,1,1,0,0,0,NA,NA,1
0213210003,1,1,0,0,0,NA,NA,1
0213210004,1,1,0,0,0,NA,NA,1
0213210005,1,1,0,0,0,NA,NA,1
0213210008,1,1,0,0,0,NA,NA,1
0213210009,1,1,0,0,0,NA,NA,1
0213210031,1,1,0,0,0,NA,NA,1
0213210032,1,1,0,0,0,NA,NA,1
0213210033,1,1,0,0,0,NA,NA,1
0213210034,1,1,0,0,0,NA,NA,1
0213210035,1,1,0,0,0,NA,NA,1
0213210036,1,1,0,0,0,NA,NA,1
0213210037,1,1,0,0,0,NA,NA,1
0213210038,1,1,0,0,0,NA,NA,1
0213210039,1,1,0,0,0,NA,NA,1
0213210040,1,1,0,0,0,NA,NA,1
0213210041,1,1,0,0,0,NA,NA,1
0213210043,1,1,0,0,0,NA,NA,1
0213210044,1,1,0,0,0,NA,NA,1
0213210045,1,1,0,0,0,NA,NA,1
0213210046,1,1,0,0,0,NA,NA,1
0213210047,1,1,0,0,0,NA,NA,1
0213213001,1,1,0,0,0,NA,NA,1
0213213002,1,1,0,0,0,NA,NA,1
0213213003,1,1,0,0,0,NA,NA,1
0213213004,1,1,0,0,0,NA,NA,1
0213213006,1,1,0,0,0,NA,NA,1
0213213009,1,1,0,0,0,NA,NA,1
0213213012,1,1,0,0,0,NA,NA,1
0213213014,1,1,0,0,0,NA,NA,1
0213213015,1,1,0,0,0,NA,NA,1
0213213027,1,1,0,0,0,NA,NA,1
0213213028,1,1,0,0,0,NA,NA,1
0213300006,1,1,0,0,0,NA,NA,1
0213315005,1,1,0,0,0,NA,NA,1
0213315006,1,1,0,0,0,NA,NA,1
0213315007,1,1,0,0,0,NA,NA,1
0213315008,1,1,0,0,0,NA,NA,1
0213315009,1,1,0,0,0,NA,NA,1
0213315010,1,1,0,0,0,NA,NA,1
0213315011,1,1,0,0,0,NA,NA,1
0213315012,1,1,0,0,0,NA,NA,1
0213315013,1,1,0,0,0,NA,NA,1
0213315014,1,1,0,0,0,NA,NA,1
0213316003,1,1,0,0,0,NA,NA,1
