pin,pin10,mncplty,pltcltw,assssrn,assssrb,geoid,shp_Lng,shap_Ar,DFIRM_I,VERSION,LOMR_ID,EFF_DAT,CASE_NO,SCALE,STATUS,SOURCE_
24311020160000,2431102016,Palos Heights,Town of Worth,260,234,17031823604,505.7294816250181,14642.73141745763,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311020170000,2431102017,Palos Heights,Town of Worth,260,204,17031823604,494.6215087144316,13737.897547209424,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311020180000,2431102018,Palos Heights,Town of Worth,260,203,17031823604,496.0820471971071,13857.742204210726,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311020190000,2431102019,Palos Heights,Town of Worth,260,207,17031823604,496.0826786821032,13857.794186197485,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311020200000,2431102020,Palos Heights,Town of Worth,260,278,17031823604,506.1099109421477,14674.457147495688,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030010000,2431103001,Palos Heights,Town of Worth,260,203,17031823604,507.1541730682152,14787.53185675284,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030020000,2431103002,Palos Heights,Town of Worth,260,234,17031823604,505.0511403168224,14612.277641613771,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030030000,2431103003,Palos Heights,Town of Worth,260,203,17031823604,494.08413497399147,13714.514464355452,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030040000,2431103004,Palos Heights,Town of Worth,260,234,17031823604,495.7245993992864,13843.393219612599,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030050000,2431103005,Palos Heights,Town of Worth,260,234,17031823604,495.82487301147876,13846.882526419447,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030060000,2431103006,Palos Heights,Town of Worth,260,207,17031823604,505.9506826154774,14667.293154259218,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030070000,2431103007,Palos Heights,Town of Worth,260,203,17031823604,506.110725176768,14674.493043566868,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030080000,2431103008,Palos Heights,Town of Worth,260,203,17031823604,496.20571577269254,13863.077135634674,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030090000,2431103009,Palos Heights,Town of Worth,260,234,17031823604,496.3046604363277,13867.26681216211,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030100000,2431103010,Palos Heights,Town of Worth,260,204,17031823604,481.74870581366815,13316.566612275446,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030110000,2431103011,Palos Heights,Town of Worth,260,203,17031823604,590.5112511705564,17618.450047183866,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030120000,2431103012,Palos Heights,Town of Worth,260,278,17031823604,576.7961360669389,15948.712310177501,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030150000,2431103015,Palos Heights,Town of Worth,260,234,17031823604,490.30737473361063,14159.650283660065,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030160000,2431103016,Palos Heights,Town of Worth,260,203,17031823604,495.70794271755807,13838.99920645732,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030170000,2431103017,Palos Heights,Town of Worth,260,234,17031823604,496.1076934618696,13854.621083045087,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030180000,2431103018,Palos Heights,Town of Worth,260,234,17031823604,496.6288536140048,13879.679109195515,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030190000,2431103019,Palos Heights,Town of Worth,260,203,17031823604,497.0873470327659,13898.008461443826,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030200000,2431103020,Palos Heights,Town of Worth,260,234,17031823604,510.96026977955927,15015.410737810671,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311030240000,2431103024,Palos Heights,Town of Worth,260,234,17031823604,453.1368773551042,11724.24113708529,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030250000,2431103025,Palos Heights,Town of Worth,260,234,17031823604,453.1175401573991,11724.851983479968,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311030260000,2431103026,Palos Heights,Town of Worth,260,234,17031823604,500.9728332204378,13378.30709683128,17031C,1.1.1.0,17031C_11,2013-09-06,13-05-2883P,6000,Effective,17031C_LOMC13
24311040010000,2431104001,Palos Heights,Town of Worth,260,203,17031823604,562.5027879144006,15466.474572360796,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040020000,2431104002,Palos Heights,Town of Worth,260,234,17031823604,577.509932244587,16689.261844424447,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040030000,2431104003,Palos Heights,Town of Worth,260,203,17031823604,451.53400073070094,11505.5302101915,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040040000,2431104004,Palos Heights,Town of Worth,260,203,17031823604,462.13919297081725,11731.436676051339,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040050000,2431104005,Palos Heights,Town of Worth,260,203,17031823604,492.2592990660948,14076.109854591736,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040060000,2431104006,Palos Heights,Town of Worth,260,203,17031823604,555.3456547743897,15079.087804702958,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040070000,2431104007,Palos Heights,Town of Worth,260,203,17031823604,572.3454042302062,16702.298886009008,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040080000,2431104008,Palos Heights,Town of Worth,260,234,17031823604,449.1779844070285,11475.438249346285,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040090000,2431104009,Palos Heights,Town of Worth,260,203,17031823604,461.08796156194575,11664.66191363557,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040100000,2431104010,Palos Heights,Town of Worth,260,203,17031823604,490.8039096973846,13976.516011415539,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040110000,2431104011,Palos Heights,Town of Worth,260,204,17031823604,499.0930950544439,14361.664762258157,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040120000,2431104012,Palos Heights,Town of Worth,260,203,17031823604,474.0803611417126,12926.686433786776,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040130000,2431104013,Palos Heights,Town of Worth,260,234,17031823604,514.4176676472849,15049.0467608029,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040140000,2431104014,Palos Heights,Town of Worth,260,207,17031823604,519.3976960076196,14853.05856122762,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040160000,2431104016,Palos Heights,Town of Worth,260,234,17031823604,516.3941390432465,14267.482949546196,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040170000,2431104017,Palos Heights,Town of Worth,260,278,17031823604,516.3934844426831,14267.245721889154,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040180000,2431104018,Palos Heights,Town of Worth,260,234,17031823604,516.3938018643149,14267.473292617466,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040190000,2431104019,Palos Heights,Town of Worth,260,234,17031823604,516.3938261021216,14267.474955814429,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040200000,2431104020,Palos Heights,Town of Worth,260,203,17031823604,516.3934850740549,14267.176103055768,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040210000,2431104021,Palos Heights,Town of Worth,260,234,17031823604,516.4132414593439,14268.831984457851,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040220000,2431104022,Palos Heights,Town of Worth,260,203,17031823604,536.2205630347646,16032.898235281069,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040240000,2431104024,Palos Heights,Town of Worth,260,203,17031823604,518.3952389011016,14446.712333450043,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040250000,2431104025,Palos Heights,Town of Worth,260,241,17031823604,374.89644465243106,1669.5644952656016,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040260000,2431104026,Palos Heights,Town of Worth,260,278,17031823604,477.0077959625388,12289.709954845146,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040270000,2431104027,Palos Heights,Town of Worth,260,278,17031823604,467.9556348240111,12317.038368615282,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040280000,2431104028,Palos Heights,Town of Worth,260,204,17031823604,546.1084057201901,12445.530969967325,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040290000,2431104029,Palos Heights,Town of Worth,260,204,17031823604,511.3196331885749,11228.914783958011,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040300000,2431104030,Palos Heights,Town of Worth,260,234,17031823604,437.3912482110305,11088.953151162577,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311040310000,2431104031,Palos Heights,Town of Worth,260,204,17031823604,446.56247528623874,11136.859287219642,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050010000,2431105001,Palos Heights,Town of Worth,260,207,17031823604,506.26922669527676,14690.370516542394,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050020000,2431105002,Palos Heights,Town of Worth,260,203,17031823604,497.38222896486025,13966.848805576457,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050030000,2431105003,Palos Heights,Town of Worth,260,204,17031823604,516.2559410081974,15505.012203602406,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050040000,2431105004,Palos Heights,Town of Worth,260,204,17031823604,516.2552852926161,15504.958745850287,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050050000,2431105005,Palos Heights,Town of Worth,260,203,17031823604,516.295763582593,15507.583885877417,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050060000,2431105006,Palos Heights,Town of Worth,260,203,17031823604,516.2756645168732,15505.934982482504,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050070000,2431105007,Palos Heights,Town of Worth,260,203,17031823604,516.4318116623608,15519.413680507689,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050080000,2431105008,Palos Heights,Town of Worth,260,203,17031823604,516.2079765709872,15501.231997674375,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050090000,2431105009,Palos Heights,Town of Worth,260,234,17031823604,506.1827685001587,14684.194314930892,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050100000,2431105010,Palos Heights,Town of Worth,260,278,17031823604,506.24848184978964,14689.423899558507,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050110000,2431105011,Palos Heights,Town of Worth,260,203,17031823604,497.4235301810142,13969.413279189792,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050120000,2431105012,Palos Heights,Town of Worth,260,206,17031823604,516.2766602550355,15506.004781468624,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050130000,2431105013,Palos Heights,Town of Worth,260,234,17031823604,516.2567134746168,15505.044041027035,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050140000,2431105014,Palos Heights,Town of Worth,260,278,17031823604,516.2570533746912,15505.082649788616,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050150000,2431105015,Palos Heights,Town of Worth,260,204,17031823604,516.2756645092203,15505.93498186239,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050160000,2431105016,Palos Heights,Town of Worth,260,208,17031823604,516.8120129777144,15549.04715850271,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050170000,2431105017,Palos Heights,Town of Worth,260,234,17031823604,516.1486429657256,15495.713328463473,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311050180000,2431105018,Palos Heights,Town of Worth,260,204,17031823604,506.1231746602551,14678.589994409393,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060010000,2431106001,Palos Heights,Town of Worth,260,204,17031823604,508.12854032737613,14759.057610053544,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060020000,2431106002,Palos Heights,Town of Worth,260,203,17031823604,518.3495531789384,15590.26433225497,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060030000,2431106003,Palos Heights,Town of Worth,260,234,17031823604,520.5253871440974,15760.672313679861,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060040000,2431106004,Palos Heights,Town of Worth,260,203,17031823604,520.7783696540633,15774.042893540765,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060050000,2431106005,Palos Heights,Town of Worth,260,203,17031823604,520.6641558816094,15757.705806564516,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060060000,2431106006,Palos Heights,Town of Worth,260,204,17031823604,519.3927262851143,15644.740837942038,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311060070000,2431106007,Palos Heights,Town of Worth,260,207,17031823604,509.549881440185,14826.649220757847,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311120060000,2431112006,Palos Heights,Town of Worth,260,203,17031823604,423.97122486868494,9987.295741751212,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311120070000,2431112007,Palos Heights,Town of Worth,260,234,17031823604,423.9909183285687,9991.98089071043,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311120080000,2431112008,Palos Heights,Town of Worth,260,234,17031823604,423.8518727626677,9984.782984029805,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311120090000,2431112009,Palos Heights,Town of Worth,260,234,17031823604,423.8724939633764,9987.762145390358,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311120100000,2431112010,Palos Heights,Town of Worth,260,207,17031823604,443.6866892036747,11388.268476084002,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140010000,2431114001,Palos Heights,Town of Worth,260,203,17031823604,432.42717407313603,10593.233401034304,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140020000,2431114002,Palos Heights,Town of Worth,260,234,17031823604,424.3986265157602,10020.375008538895,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140030000,2431114003,Palos Heights,Town of Worth,260,234,17031823604,429.2295833906999,10355.605286140239,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140040000,2431114004,Palos Heights,Town of Worth,260,234,17031823604,428.85209951761817,10322.985004677821,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140050000,2431114005,Palos Heights,Town of Worth,260,234,17031823604,429.03355903680097,10330.131256774228,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140060000,2431114006,Palos Heights,Town of Worth,260,207,17031823604,429.2324388043178,10338.114033549971,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140070000,2431114007,Palos Heights,Town of Worth,260,278,17031823604,429.4327987887349,10346.574360405879,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140080000,2431114008,Palos Heights,Town of Worth,260,234,17031823604,429.5121770644483,10346.569367468597,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24311140090000,2431114009,Palos Heights,Town of Worth,260,207,17031823604,431.29597713823745,10466.926992332114,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24313000030000,2431300003,Unincorporated,Town of Worth,400,EX,17031823604,7897.240851423572,3101118.248826203,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24313000040000,2431300004,Unincorporated,Town of Worth,400,EX,17031823604,5398.587944441786,146616.35155791813,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
24313010010000,2431301001,Unincorporated,Town of Worth,400,EX,17031823604,7700.893772081922,3223599.4639098607,17031C,2.6.5.0,17031C_34,2022-03-11,21-05-3445P,6000,Effective,17031C_LOMC38
27073040150000,2707304015,Orland Park,Town of Orland,012,100,17031824113,583.7773748548585,4291.383391000394,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073040220000,2707304022,Orland Park,Town of Orland,012,208,17031824113,738.9496392127556,31986.833152612166,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073040230000,2707304023,Orland Park,Town of Orland,012,209,17031824113,716.4175729765128,29313.586818429936,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073040240000,2707304024,Orland Park,Town of Orland,012,278,17031824113,716.6272451240662,29276.12170736848,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073040410000,2707304041,Orland Park,Town of Orland,012,209,17031824113,731.1271369654859,31152.192172661176,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073050120000,2707305012,Orland Park,Town of Orland,012,278,17031824113,849.6299531070504,43843.90997919789,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073050130000,2707305013,Orland Park,Town of Orland,012,204,17031824113,823.0970582669863,41559.36450616558,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073050140000,2707305014,Orland Park,Town of Orland,012,278,17031824113,800.1898167765294,39466.26868169934,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073050150000,2707305015,Orland Park,Town of Orland,012,100,17031824113,887.5269501006775,43143.4137280404,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27073050310000,2707305031,Orland Park,Town of Orland,012,204,17031824113,1021.9496566070104,64920.10777359281,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010020000,2707401002,Unincorporated,Town of Orland,012,203,17031824113,1896.3403440712145,203843.84660745456,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010110000,2707401011,Orland Park,Town of Orland,012,204,17031824113,1230.1169913838798,91072.47638450042,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010140000,2707401014,Orland Park,Town of Orland,012,204,17031824113,1084.6876307168836,51386.239629836535,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010150000,2707401015,Unincorporated,Town of Orland,012,204,17031824113,868.0522798417622,42247.11629165085,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010170000,2707401017,Unincorporated,Town of Orland,012,241,17031824113,888.0200498975767,37303.56365147689,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010180000,2707401018,Unincorporated,Town of Orland,012,209,17031824113,2781.013828767967,193013.7930046709,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010230000,2707401023,Orland Park,Town of Orland,012,EX,17031824113,2644.6097867891267,458995.16310636414,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010240000,2707401024,Orland Park,Town of Orland,012,EX,17031824113,2640.946760268749,436007.72293635807,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074010250000,2707401025,Orland Park,Town of Orland,012,239,17031824113,3527.4904904445043,520254.6873527235,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020010000,2707402001,Orland Park,Town of Orland,012,204,17031824113,801.1643826068722,39349.45694618163,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020020000,2707402002,Orland Park,Town of Orland,012,100,17031824113,484.4844229631778,3468.183494396996,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020030000,2707402003,Orland Park,Town of Orland,012,100,17031824113,493.38061128465506,4298.349243131924,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020040000,2707402004,Orland Park,Town of Orland,012,208,17031824113,785.4827368344426,34071.62895767563,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020050000,2707402005,Orland Park,Town of Orland,012,209,17031824113,784.3673558873099,33960.985573720005,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020060000,2707402006,Orland Park,Town of Orland,012,208,17031824113,790.0312295597405,34667.394519743626,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020070000,2707402007,Orland Park,Town of Orland,012,208,17031824113,791.6318263167716,34765.62957890971,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020080000,2707402008,Orland Park,Town of Orland,012,209,17031824113,785.8196878496428,33872.250478763926,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020090000,2707402009,Orland Park,Town of Orland,012,208,17031824113,791.121000237406,34442.745254991925,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020100000,2707402010,Orland Park,Town of Orland,012,100,17031824113,799.4087308343703,35256.014362495436,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020110000,2707402011,Orland Park,Town of Orland,012,209,17031824113,917.0299750595303,45159.0147051907,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020120000,2707402012,Orland Park,Town of Orland,012,209,17031824113,1049.1391149021747,65567.37288692345,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020130000,2707402013,Orland Park,Town of Orland,012,100,17031824113,864.2158152574946,46618.73725616572,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020140000,2707402014,Orland Park,Town of Orland,012,100,17031824113,963.0992021716216,51397.057725226485,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020150000,2707402015,Orland Park,Town of Orland,012,208,17031824113,744.7423304994174,29320.284481438317,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020180000,2707402018,Orland Park,Town of Orland,012,100,17031824113,1158.445967367555,51982.65972667198,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020190000,2707402019,Orland Park,Town of Orland,012,100,17031824113,831.9873271307284,40233.65319910418,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074020230000,2707402023,Orland Park,Town of Orland,012,209,17031824113,918.9073397153388,52260.69582427917,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074030010000,2707403001,Orland Park,Town of Orland,012,100,17031824113,720.3306081897031,30551.052186546316,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074030020000,2707403002,Orland Park,Town of Orland,012,208,17031824113,775.2309466022525,34100.172293698524,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074030030000,2707403003,Orland Park,Town of Orland,012,209,17031824113,796.3824932755704,35977.62460232179,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074030040000,2707403004,Orland Park,Town of Orland,012,209,17031824113,769.8794030373,32432.18396091647,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
27074030050000,2707403005,Orland Park,Town of Orland,012,100,17031824113,721.6010272114698,27861.357803483457,17031C,2.6.4.0,17031C_30,2021-05-04,21-05-0108P,6000,Effective,17031C_LOMC35
