tax_code_num,agency_num,agency_name,minor_type
25222,030470000,VILLAGE OF GLENVIEW,MUNI
25223,030470000,VILLAGE OF GLENVIEW,MUNI
25224,030470000,VILLAGE OF GLENVIEW,MUNI
25225,030470000,VILLAGE OF GLENVIEW,MUNI
25226,030470000,VILLAGE OF GLENVIEW,MUNI
25228,030470000,VILLAGE OF GLENVIEW,MUNI
25229,030470000,VILLAGE OF GLENVIEW,MUNI
25230,030470000,VILLAGE OF GLENVIEW,MUNI
25231,030470000,VILLAGE OF GLENVIEW,MUNI
25232,030470000,VILLAGE OF GLENVIEW,MUNI
25233,030470000,VILLAGE OF GLENVIEW,MUNI
25234,030470000,VILLAGE OF GLENVIEW,MUNI
25235,030470000,VILLAGE OF GLENVIEW,MUNI
25236,030470000,VILLAGE OF GLENVIEW,MUNI
25237,030470000,VILLAGE OF GLENVIEW,MUNI
25238,030470000,VILLAGE OF GLENVIEW,MUNI
25239,030470000,VILLAGE OF GLENVIEW,MUNI
22238,030470000,VILLAGE OF GLENVIEW,MUNI
24096,030470000,VILLAGE OF GLENVIEW,MUNI
24098,030470000,VILLAGE OF GLENVIEW,MUNI
25243,030470000,VILLAGE OF GLENVIEW,MUNI
25244,030470000,VILLAGE OF GLENVIEW,MUNI
25245,030470000,VILLAGE OF GLENVIEW,MUNI
25249,030470000,VILLAGE OF GLENVIEW,MUNI
25250,030470000,VILLAGE OF GLENVIEW,MUNI
25251,030470000,VILLAGE OF GLENVIEW,MUNI
25252,030470000,VILLAGE OF GLENVIEW,MUNI
24145,030470000,VILLAGE OF GLENVIEW,MUNI
24146,030470000,VILLAGE OF GLENVIEW,MUNI
24147,030470000,VILLAGE OF GLENVIEW,MUNI
23053,030470000,VILLAGE OF GLENVIEW,MUNI
25254,030470000,VILLAGE OF GLENVIEW,MUNI
25255,030470000,VILLAGE OF GLENVIEW,MUNI
25256,030470000,VILLAGE OF GLENVIEW,MUNI
25257,030470000,VILLAGE OF GLENVIEW,MUNI
24155,030470000,VILLAGE OF GLENVIEW,MUNI
24156,030470000,VILLAGE OF GLENVIEW,MUNI
25259,030470000,VILLAGE OF GLENVIEW,MUNI
25260,030470000,VILLAGE OF GLENVIEW,MUNI
25261,030470000,VILLAGE OF GLENVIEW,MUNI
25262,030470000,VILLAGE OF GLENVIEW,MUNI
12016,030480000,VILLAGE OF GLENWOOD,MUNI
12033,030480000,VILLAGE OF GLENWOOD,MUNI
12098,030480000,VILLAGE OF GLENWOOD,MUNI
12109,030480000,VILLAGE OF GLENWOOD,MUNI
12132,030480000,VILLAGE OF GLENWOOD,MUNI
12144,030480000,VILLAGE OF GLENWOOD,MUNI
12170,030480000,VILLAGE OF GLENWOOD,MUNI
12173,030480000,VILLAGE OF GLENWOOD,MUNI
12175,030480000,VILLAGE OF GLENWOOD,MUNI
12182,030480000,VILLAGE OF GLENWOOD,MUNI
37097,030480000,VILLAGE OF GLENWOOD,MUNI
12193,030480000,VILLAGE OF GLENWOOD,MUNI
12202,030480000,VILLAGE OF GLENWOOD,MUNI
12203,030480000,VILLAGE OF GLENWOOD,MUNI
12204,030480000,VILLAGE OF GLENWOOD,MUNI
12205,030480000,VILLAGE OF GLENWOOD,MUNI
12206,030480000,VILLAGE OF GLENWOOD,MUNI
12207,030480000,VILLAGE OF GLENWOOD,MUNI
37245,030480000,VILLAGE OF GLENWOOD,MUNI
12215,030480000,VILLAGE OF GLENWOOD,MUNI
12223,030480000,VILLAGE OF GLENWOOD,MUNI
12224,030480000,VILLAGE OF GLENWOOD,MUNI
12230,030480000,VILLAGE OF GLENWOOD,MUNI
12231,030480000,VILLAGE OF GLENWOOD,MUNI
12232,030480000,VILLAGE OF GLENWOOD,MUNI
12233,030480000,VILLAGE OF GLENWOOD,MUNI
12237,030480000,VILLAGE OF GLENWOOD,MUNI
37293,030480000,VILLAGE OF GLENWOOD,MUNI
12242,030480000,VILLAGE OF GLENWOOD,MUNI
12255,030480000,VILLAGE OF GLENWOOD,MUNI
24009,030490000,VILLAGE OF GOLF,MUNI
18021,030500000,VILLAGE OF HANOVER PARK,MUNI
18027,030500000,VILLAGE OF HANOVER PARK,MUNI
18047,030500000,VILLAGE OF HANOVER PARK,MUNI
18052,030500000,VILLAGE OF HANOVER PARK,MUNI
18056,030500000,VILLAGE OF HANOVER PARK,MUNI
18057,030500000,VILLAGE OF HANOVER PARK,MUNI
18067,030500000,VILLAGE OF HANOVER PARK,MUNI
18068,030500000,VILLAGE OF HANOVER PARK,MUNI
18097,030500000,VILLAGE OF HANOVER PARK,MUNI
18102,030500000,VILLAGE OF HANOVER PARK,MUNI
18115,030500000,VILLAGE OF HANOVER PARK,MUNI
35022,030500000,VILLAGE OF HANOVER PARK,MUNI
35034,030500000,VILLAGE OF HANOVER PARK,MUNI
35035,030500000,VILLAGE OF HANOVER PARK,MUNI
35037,030500000,VILLAGE OF HANOVER PARK,MUNI
18137,030500000,VILLAGE OF HANOVER PARK,MUNI
35073,030500000,VILLAGE OF HANOVER PARK,MUNI
35074,030500000,VILLAGE OF HANOVER PARK,MUNI
35084,030500000,VILLAGE OF HANOVER PARK,MUNI
18142,030500000,VILLAGE OF HANOVER PARK,MUNI
18143,030500000,VILLAGE OF HANOVER PARK,MUNI
18144,030500000,VILLAGE OF HANOVER PARK,MUNI
18145,030500000,VILLAGE OF HANOVER PARK,MUNI
35086,030500000,VILLAGE OF HANOVER PARK,MUNI
35087,030500000,VILLAGE OF HANOVER PARK,MUNI
35088,030500000,VILLAGE OF HANOVER PARK,MUNI
35114,030500000,VILLAGE OF HANOVER PARK,MUNI
13038,030510000,CITY OF HARVEY,MUNI
13099,030510000,CITY OF HARVEY,MUNI
13146,030510000,CITY OF HARVEY,MUNI
37006,030510000,CITY OF HARVEY,MUNI
37009,030510000,CITY OF HARVEY,MUNI
37046,030510000,CITY OF HARVEY,MUNI
37047,030510000,CITY OF HARVEY,MUNI
37048,030510000,CITY OF HARVEY,MUNI
37050,030510000,CITY OF HARVEY,MUNI
37051,030510000,CITY OF HARVEY,MUNI
37077,030510000,CITY OF HARVEY,MUNI
37079,030510000,CITY OF HARVEY,MUNI
37081,030510000,CITY OF HARVEY,MUNI
37106,030510000,CITY OF HARVEY,MUNI
37111,030510000,CITY OF HARVEY,MUNI
37167,030510000,CITY OF HARVEY,MUNI
37168,030510000,CITY OF HARVEY,MUNI
37169,030510000,CITY OF HARVEY,MUNI
37170,030510000,CITY OF HARVEY,MUNI
37171,030510000,CITY OF HARVEY,MUNI
37172,030510000,CITY OF HARVEY,MUNI
37173,030510000,CITY OF HARVEY,MUNI
37183,030510000,CITY OF HARVEY,MUNI
37184,030510000,CITY OF HARVEY,MUNI
37202,030510000,CITY OF HARVEY,MUNI
37204,030510000,CITY OF HARVEY,MUNI
37215,030510000,CITY OF HARVEY,MUNI
37225,030510000,CITY OF HARVEY,MUNI
37226,030510000,CITY OF HARVEY,MUNI
37227,030510000,CITY OF HARVEY,MUNI
37255,030510000,CITY OF HARVEY,MUNI
37256,030510000,CITY OF HARVEY,MUNI
37257,030510000,CITY OF HARVEY,MUNI
37258,030510000,CITY OF HARVEY,MUNI
37321,030510000,CITY OF HARVEY,MUNI
37322,030510000,CITY OF HARVEY,MUNI
26010,030520000,VILLAGE OF HARWOOD HEIGHTS,MUNI
26012,030520000,VILLAGE OF HARWOOD HEIGHTS,MUNI
26018,030520000,VILLAGE OF HARWOOD HEIGHTS,MUNI
26035,030520000,VILLAGE OF HARWOOD HEIGHTS,MUNI
26036,030520000,VILLAGE OF HARWOOD HEIGHTS,MUNI
13022,030530000,VILLAGE OF HAZELCREST,MUNI
13025,030530000,VILLAGE OF HAZELCREST,MUNI
13048,030530000,VILLAGE OF HAZELCREST,MUNI
13049,030530000,VILLAGE OF HAZELCREST,MUNI
13050,030530000,VILLAGE OF HAZELCREST,MUNI
13074,030530000,VILLAGE OF HAZELCREST,MUNI
13081,030530000,VILLAGE OF HAZELCREST,MUNI
13106,030530000,VILLAGE OF HAZELCREST,MUNI
13111,030530000,VILLAGE OF HAZELCREST,MUNI
13124,030530000,VILLAGE OF HAZELCREST,MUNI
13141,030530000,VILLAGE OF HAZELCREST,MUNI
13147,030530000,VILLAGE OF HAZELCREST,MUNI
13154,030530000,VILLAGE OF HAZELCREST,MUNI
32062,030530000,VILLAGE OF HAZELCREST,MUNI
37065,030530000,VILLAGE OF HAZELCREST,MUNI
37207,030530000,VILLAGE OF HAZELCREST,MUNI
37338,030530000,VILLAGE OF HAZELCREST,MUNI
37341,030530000,VILLAGE OF HAZELCREST,MUNI
21003,030540000,CITY OF HICKORY HILLS,MUNI
21019,030540000,CITY OF HICKORY HILLS,MUNI
21112,030540000,CITY OF HICKORY HILLS,MUNI
21128,030540000,CITY OF HICKORY HILLS,MUNI
21195,030540000,CITY OF HICKORY HILLS,MUNI
21205,030540000,CITY OF HICKORY HILLS,MUNI
21206,030540000,CITY OF HICKORY HILLS,MUNI
21207,030540000,CITY OF HICKORY HILLS,MUNI
21208,030540000,CITY OF HICKORY HILLS,MUNI
30009,030540000,CITY OF HICKORY HILLS,MUNI
30010,030540000,CITY OF HICKORY HILLS,MUNI
30017,030540000,CITY OF HICKORY HILLS,MUNI
30019,030540000,CITY OF HICKORY HILLS,MUNI
30032,030540000,CITY OF HICKORY HILLS,MUNI
30055,030540000,CITY OF HICKORY HILLS,MUNI
30056,030540000,CITY OF HICKORY HILLS,MUNI
30065,030540000,CITY OF HICKORY HILLS,MUNI
30066,030540000,CITY OF HICKORY HILLS,MUNI
30071,030540000,CITY OF HICKORY HILLS,MUNI
30074,030540000,CITY OF HICKORY HILLS,MUNI
30075,030540000,CITY OF HICKORY HILLS,MUNI
30076,030540000,CITY OF HICKORY HILLS,MUNI
30077,030540000,CITY OF HICKORY HILLS,MUNI
30078,030540000,CITY OF HICKORY HILLS,MUNI
30083,030540000,CITY OF HICKORY HILLS,MUNI
30085,030540000,CITY OF HICKORY HILLS,MUNI
31003,030550000,VILLAGE OF HILLSIDE,MUNI
31030,030550000,VILLAGE OF HILLSIDE,MUNI
31031,030550000,VILLAGE OF HILLSIDE,MUNI
31032,030550000,VILLAGE OF HILLSIDE,MUNI
31033,030550000,VILLAGE OF HILLSIDE,MUNI
31034,030550000,VILLAGE OF HILLSIDE,MUNI
31092,030550000,VILLAGE OF HILLSIDE,MUNI
31113,030550000,VILLAGE OF HILLSIDE,MUNI
31114,030550000,VILLAGE OF HILLSIDE,MUNI
31137,030550000,VILLAGE OF HILLSIDE,MUNI
31155,030550000,VILLAGE OF HILLSIDE,MUNI
31156,030550000,VILLAGE OF HILLSIDE,MUNI
31173,030550000,VILLAGE OF HILLSIDE,MUNI
31184,030550000,VILLAGE OF HILLSIDE,MUNI
31191,030550000,VILLAGE OF HILLSIDE,MUNI
31224,030550000,VILLAGE OF HILLSIDE,MUNI
31225,030550000,VILLAGE OF HILLSIDE,MUNI
31256,030550000,VILLAGE OF HILLSIDE,MUNI
21025,030560000,VILLAGE OF HINSDALE,MUNI
21031,030560000,VILLAGE OF HINSDALE,MUNI
21041,030560000,VILLAGE OF HINSDALE,MUNI
21043,030560000,VILLAGE OF HINSDALE,MUNI
21074,030560000,VILLAGE OF HINSDALE,MUNI
21075,030560000,VILLAGE OF HINSDALE,MUNI
21086,030560000,VILLAGE OF HINSDALE,MUNI
21104,030560000,VILLAGE OF HINSDALE,MUNI
21264,030560000,VILLAGE OF HINSDALE,MUNI
21047,030570000,VILLAGE OF HODGKINS,MUNI
21079,030570000,VILLAGE OF HODGKINS,MUNI
21144,030570000,VILLAGE OF HODGKINS,MUNI
21149,030570000,VILLAGE OF HODGKINS,MUNI
21150,030570000,VILLAGE OF HODGKINS,MUNI
21161,030570000,VILLAGE OF HODGKINS,MUNI
21162,030570000,VILLAGE OF HODGKINS,MUNI
21172,030570000,VILLAGE OF HODGKINS,MUNI
21173,030570000,VILLAGE OF HODGKINS,MUNI
21228,030570000,VILLAGE OF HODGKINS,MUNI
21231,030570000,VILLAGE OF HODGKINS,MUNI
21256,030570000,VILLAGE OF HODGKINS,MUNI
21261,030570000,VILLAGE OF HODGKINS,MUNI
21282,030570000,VILLAGE OF HODGKINS,MUNI
21287,030570000,VILLAGE OF HODGKINS,MUNI
21293,030570000,VILLAGE OF HODGKINS,MUNI
21292,030570000,VILLAGE OF HODGKINS,MUNI
21298,030570000,VILLAGE OF HODGKINS,MUNI
21299,030570000,VILLAGE OF HODGKINS,MUNI
10019,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10048,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10059,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10062,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10065,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10071,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10075,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10078,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10080,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10092,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10099,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10110,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10115,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10116,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10117,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10118,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18004,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18006,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18010,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18011,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18037,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18039,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18051,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18076,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18105,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
18109,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29055,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29064,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29079,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29082,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29093,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29094,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29099,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29100,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
29111,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35013,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35015,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35027,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35051,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35067,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35085,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35091,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35092,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35093,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35094,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35095,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35096,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35101,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35102,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35103,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35104,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35105,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35106,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35107,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35108,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10145,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10146,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10147,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10149,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10150,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10151,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
10152,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
35119,030580000,VILLAGE OF HOFFMAN ESTATES,MUNI
28087,030585000,VILLAGE OF HOMER GLEN,MUNI
39048,030590000,CITY OF HOMETOWN,MUNI
12018,030600000,VILLAGE OF HOMEWOOD,MUNI
12019,030600000,VILLAGE OF HOMEWOOD,MUNI
12021,030600000,VILLAGE OF HOMEWOOD,MUNI
12165,030600000,VILLAGE OF HOMEWOOD,MUNI
12168,030600000,VILLAGE OF HOMEWOOD,MUNI
12169,030600000,VILLAGE OF HOMEWOOD,MUNI
13051,030600000,VILLAGE OF HOMEWOOD,MUNI
13052,030600000,VILLAGE OF HOMEWOOD,MUNI
32011,030600000,VILLAGE OF HOMEWOOD,MUNI
32047,030600000,VILLAGE OF HOMEWOOD,MUNI
37063,030600000,VILLAGE OF HOMEWOOD,MUNI
37069,030600000,VILLAGE OF HOMEWOOD,MUNI
37082,030600000,VILLAGE OF HOMEWOOD,MUNI
37107,030600000,VILLAGE OF HOMEWOOD,MUNI
37109,030600000,VILLAGE OF HOMEWOOD,MUNI
37117,030600000,VILLAGE OF HOMEWOOD,MUNI
37118,030600000,VILLAGE OF HOMEWOOD,MUNI
37120,030600000,VILLAGE OF HOMEWOOD,MUNI
37121,030600000,VILLAGE OF HOMEWOOD,MUNI
37122,030600000,VILLAGE OF HOMEWOOD,MUNI
37123,030600000,VILLAGE OF HOMEWOOD,MUNI
37125,030600000,VILLAGE OF HOMEWOOD,MUNI
37129,030600000,VILLAGE OF HOMEWOOD,MUNI
37130,030600000,VILLAGE OF HOMEWOOD,MUNI
37194,030600000,VILLAGE OF HOMEWOOD,MUNI
37232,030600000,VILLAGE OF HOMEWOOD,MUNI
37233,030600000,VILLAGE OF HOMEWOOD,MUNI
37246,030600000,VILLAGE OF HOMEWOOD,MUNI
37247,030600000,VILLAGE OF HOMEWOOD,MUNI
37248,030600000,VILLAGE OF HOMEWOOD,MUNI
37249,030600000,VILLAGE OF HOMEWOOD,MUNI
37250,030600000,VILLAGE OF HOMEWOOD,MUNI
12216,030600000,VILLAGE OF HOMEWOOD,MUNI
12217,030600000,VILLAGE OF HOMEWOOD,MUNI
12218,030600000,VILLAGE OF HOMEWOOD,MUNI
37267,030600000,VILLAGE OF HOMEWOOD,MUNI
37268,030600000,VILLAGE OF HOMEWOOD,MUNI
37273,030600000,VILLAGE OF HOMEWOOD,MUNI
37274,030600000,VILLAGE OF HOMEWOOD,MUNI
37275,030600000,VILLAGE OF HOMEWOOD,MUNI
37278,030600000,VILLAGE OF HOMEWOOD,MUNI
37294,030600000,VILLAGE OF HOMEWOOD,MUNI
37303,030600000,VILLAGE OF HOMEWOOD,MUNI
37304,030600000,VILLAGE OF HOMEWOOD,MUNI
37305,030600000,VILLAGE OF HOMEWOOD,MUNI
37317,030600000,VILLAGE OF HOMEWOOD,MUNI
13218,030600000,VILLAGE OF HOMEWOOD,MUNI
32200,030600000,VILLAGE OF HOMEWOOD,MUNI
12256,030600000,VILLAGE OF HOMEWOOD,MUNI
12257,030600000,VILLAGE OF HOMEWOOD,MUNI
12258,030600000,VILLAGE OF HOMEWOOD,MUNI
37325,030600000,VILLAGE OF HOMEWOOD,MUNI
37329,030600000,VILLAGE OF HOMEWOOD,MUNI
37331,030600000,VILLAGE OF HOMEWOOD,MUNI
37332,030600000,VILLAGE OF HOMEWOOD,MUNI
37333,030600000,VILLAGE OF HOMEWOOD,MUNI
37339,030600000,VILLAGE OF HOMEWOOD,MUNI
21051,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
21089,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
21090,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
21096,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
21097,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
21113,030610000,VILLAGE OF INDIAN HEAD PARK,MUNI
10012,030630000,VILLAGE OF INVERNESS,MUNI
10030,030630000,VILLAGE OF INVERNESS,MUNI
10069,030630000,VILLAGE OF INVERNESS,MUNI
10077,030630000,VILLAGE OF INVERNESS,MUNI
10085,030630000,VILLAGE OF INVERNESS,MUNI
10086,030630000,VILLAGE OF INVERNESS,MUNI
10088,030630000,VILLAGE OF INVERNESS,MUNI
10089,030630000,VILLAGE OF INVERNESS,MUNI
10090,030630000,VILLAGE OF INVERNESS,MUNI
10095,030630000,VILLAGE OF INVERNESS,MUNI
10104,030630000,VILLAGE OF INVERNESS,MUNI
10107,030630000,VILLAGE OF INVERNESS,MUNI
10108,030630000,VILLAGE OF INVERNESS,MUNI
10113,030630000,VILLAGE OF INVERNESS,MUNI
29037,030630000,VILLAGE OF INVERNESS,MUNI
29052,030630000,VILLAGE OF INVERNESS,MUNI
29053,030630000,VILLAGE OF INVERNESS,MUNI
29054,030630000,VILLAGE OF INVERNESS,MUNI
29058,030630000,VILLAGE OF INVERNESS,MUNI
29059,030630000,VILLAGE OF INVERNESS,MUNI
29105,030630000,VILLAGE OF INVERNESS,MUNI
29108,030630000,VILLAGE OF INVERNESS,MUNI
29109,030630000,VILLAGE OF INVERNESS,MUNI
29114,030630000,VILLAGE OF INVERNESS,MUNI
29119,030630000,VILLAGE OF INVERNESS,MUNI
29122,030630000,VILLAGE OF INVERNESS,MUNI
29124,030630000,VILLAGE OF INVERNESS,MUNI
29129,030630000,VILLAGE OF INVERNESS,MUNI
29132,030630000,VILLAGE OF INVERNESS,MUNI
29136,030630000,VILLAGE OF INVERNESS,MUNI
29142,030630000,VILLAGE OF INVERNESS,MUNI
29145,030630000,VILLAGE OF INVERNESS,MUNI
29149,030630000,VILLAGE OF INVERNESS,MUNI
29150,030630000,VILLAGE OF INVERNESS,MUNI
29161,030630000,VILLAGE OF INVERNESS,MUNI
10140,030630000,VILLAGE OF INVERNESS,MUNI
29166,030630000,VILLAGE OF INVERNESS,MUNI
21014,030640000,VILLAGE OF JUSTICE,MUNI
21029,030640000,VILLAGE OF JUSTICE,MUNI
21069,030640000,VILLAGE OF JUSTICE,MUNI
21078,030640000,VILLAGE OF JUSTICE,MUNI
21127,030640000,VILLAGE OF JUSTICE,MUNI
21146,030640000,VILLAGE OF JUSTICE,MUNI
21157,030640000,VILLAGE OF JUSTICE,MUNI
21212,030640000,VILLAGE OF JUSTICE,MUNI
21247,030640000,VILLAGE OF JUSTICE,MUNI
21252,030640000,VILLAGE OF JUSTICE,MUNI
21257,030640000,VILLAGE OF JUSTICE,MUNI
21263,030640000,VILLAGE OF JUSTICE,MUNI
21285,030640000,VILLAGE OF JUSTICE,MUNI
21289,030640000,VILLAGE OF JUSTICE,MUNI
21290,030640000,VILLAGE OF JUSTICE,MUNI
21291,030640000,VILLAGE OF JUSTICE,MUNI
21294,030640000,VILLAGE OF JUSTICE,MUNI
23013,030650000,VILLAGE OF KENILWORTH,MUNI
23014,030650000,VILLAGE OF KENILWORTH,MUNI
23051,030650000,VILLAGE OF KENILWORTH,MUNI
21030,030660000,VILLAGE OF LA GRANGE,MUNI
21032,030660000,VILLAGE OF LA GRANGE,MUNI
21073,030660000,VILLAGE OF LA GRANGE,MUNI
21076,030660000,VILLAGE OF LA GRANGE,MUNI
21103,030660000,VILLAGE OF LA GRANGE,MUNI
21110,030660000,VILLAGE OF LA GRANGE,MUNI
21142,030660000,VILLAGE OF LA GRANGE,MUNI
21180,030660000,VILLAGE OF LA GRANGE,MUNI
21182,030660000,VILLAGE OF LA GRANGE,MUNI
21185,030660000,VILLAGE OF LA GRANGE,MUNI
21224,030660000,VILLAGE OF LA GRANGE,MUNI
21235,030660000,VILLAGE OF LA GRANGE,MUNI
21286,030660000,VILLAGE OF LA GRANGE,MUNI
21141,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31050,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31051,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31072,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31218,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31219,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31220,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31221,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31222,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31223,030670000,VILLAGE OF LA GRANGE PARK,MUNI
31252,030670000,VILLAGE OF LA GRANGE PARK,MUNI
12030,030680000,VILLAGE OF LANSING,MUNI
12094,030680000,VILLAGE OF LANSING,MUNI
12145,030680000,VILLAGE OF LANSING,MUNI
12156,030680000,VILLAGE OF LANSING,MUNI
37027,030680000,VILLAGE OF LANSING,MUNI
37072,030680000,VILLAGE OF LANSING,MUNI
37084,030680000,VILLAGE OF LANSING,MUNI
37091,030680000,VILLAGE OF LANSING,MUNI
37102,030680000,VILLAGE OF LANSING,MUNI
37104,030680000,VILLAGE OF LANSING,MUNI
37116,030680000,VILLAGE OF LANSING,MUNI
37128,030680000,VILLAGE OF LANSING,MUNI
37135,030680000,VILLAGE OF LANSING,MUNI
37136,030680000,VILLAGE OF LANSING,MUNI
37141,030680000,VILLAGE OF LANSING,MUNI
37143,030680000,VILLAGE OF LANSING,MUNI
37144,030680000,VILLAGE OF LANSING,MUNI
37145,030680000,VILLAGE OF LANSING,MUNI
37146,030680000,VILLAGE OF LANSING,MUNI
37151,030680000,VILLAGE OF LANSING,MUNI
37152,030680000,VILLAGE OF LANSING,MUNI
37153,030680000,VILLAGE OF LANSING,MUNI
37156,030680000,VILLAGE OF LANSING,MUNI
37157,030680000,VILLAGE OF LANSING,MUNI
37158,030680000,VILLAGE OF LANSING,MUNI
37196,030680000,VILLAGE OF LANSING,MUNI
37206,030680000,VILLAGE OF LANSING,MUNI
37229,030680000,VILLAGE OF LANSING,MUNI
37230,030680000,VILLAGE OF LANSING,MUNI
37231,030680000,VILLAGE OF LANSING,MUNI
12213,030680000,VILLAGE OF LANSING,MUNI
37259,030680000,VILLAGE OF LANSING,MUNI
37261,030680000,VILLAGE OF LANSING,MUNI
37262,030680000,VILLAGE OF LANSING,MUNI
37263,030680000,VILLAGE OF LANSING,MUNI
37264,030680000,VILLAGE OF LANSING,MUNI
37287,030680000,VILLAGE OF LANSING,MUNI
37288,030680000,VILLAGE OF LANSING,MUNI
37289,030680000,VILLAGE OF LANSING,MUNI
37290,030680000,VILLAGE OF LANSING,MUNI
37291,030680000,VILLAGE OF LANSING,MUNI
37309,030680000,VILLAGE OF LANSING,MUNI
37311,030680000,VILLAGE OF LANSING,MUNI
37312,030680000,VILLAGE OF LANSING,MUNI
37313,030680000,VILLAGE OF LANSING,MUNI
37314,030680000,VILLAGE OF LANSING,MUNI
37315,030680000,VILLAGE OF LANSING,MUNI
37324,030680000,VILLAGE OF LANSING,MUNI
37330,030680000,VILLAGE OF LANSING,MUNI
19006,030690000,VILLAGE OF LEMONT,MUNI
19011,030690000,VILLAGE OF LEMONT,MUNI
19012,030690000,VILLAGE OF LEMONT,MUNI
19013,030690000,VILLAGE OF LEMONT,MUNI
19014,030690000,VILLAGE OF LEMONT,MUNI
19016,030690000,VILLAGE OF LEMONT,MUNI
19017,030690000,VILLAGE OF LEMONT,MUNI
19018,030690000,VILLAGE OF LEMONT,MUNI
19019,030690000,VILLAGE OF LEMONT,MUNI
19020,030690000,VILLAGE OF LEMONT,MUNI
